,EntryPrice,ExitPrice,PnL,Quantity
472,133.1199951171875,136.24000549316406,0.0,75
473,132.5399932861328,135.16000366210938,0.0,75
474,133.83999633789062,131.3699951171875,-0.0,74
475,133.0500030517578,131.58999633789062,-0.0,75
476,135.0399932861328,131.5,-0.0,74
477,136.47999572753906,132.8800048828125,-0.0,73
478,136.74000549316406,132.16000366210938,334.3401336669922,73
479,134.35000610351562,134.2100067138672,-0.0,74
480,136.55999755859375,134.0800018310547,-0.0,73
481,138.17999267578125,133.41000366210938,-0.0,72
482,136.24000549316406,130.10000610351562,-0.0,73
483,135.16000366210938,129.2899932861328,-0.0,73
484,131.3699951171875,130.05999755859375,-0.0,76
485,131.58999633789062,130.69000244140625,-0.0,75
486,131.5,132.16000366210938,0.0,76
487,132.8800048828125,130.66000366210938,-0.0,75
488,132.16000366210938,131.27999877929688,-0.0,75
489,134.2100067138672,131.74000549316406,-0.0,74
490,134.0800018310547,132.4600067138672,-0.0,74
491,133.41000366210938,133.22000122070312,-0.0,74
492,130.10000610351562,134.10000610351562,0.0,76
493,129.2899932861328,135.1199951171875,0.0,77
494,130.05999755859375,136.3800048828125,0.0,76
495,130.69000244140625,135.35000610351562,0.0,76
496,132.16000366210938,137.94000244140625,0.0,75
497,130.66000366210938,137.3699951171875,0.0,76
498,131.27999877929688,138.60000610351562,0.0,76
499,131.74000549316406,139.6300048828125,0.0,75
500,132.4600067138672,139.49000549316406,0.0,75
501,133.22000122070312,143.00999450683594,0.0,75
502,134.10000610351562,140.8000030517578,0.0,74
503,135.1199951171875,136.57000732421875,0.0,74
504,136.3800048828125,134.75,-0.0,73
505,135.35000610351562,135.0800018310547,-0.0,73
506,137.94000244140625,137.27000427246094,-0.0,72
507,137.3699951171875,138.4499969482422,0.0,72
508,138.60000610351562,139.1199951171875,0.0,72
509,139.6300048828125,139.97999572753906,0.0,71
510,139.49000549316406,140.32000732421875,0.0,71
511,143.00999450683594,139.1300048828125,-0.0,69
512,140.8000030517578,139.9600067138672,-0.0,71
513,136.57000732421875,139.58999633789062,0.0,73
514,134.75,138.94000244140625,0.0,74
515,135.0800018310547,141.08999633789062,0.0,74
516,137.27000427246094,141.9199981689453,0.0,72
517,138.4499969482422,143.64999389648438,0.0,72
518,139.1199951171875,142.63999938964844,0.0,71
519,139.97999572753906,140.4199981689453,0.0,71
520,140.32000732421875,141.0399932861328,0.0,71
521,139.1300048828125,142.57000732421875,0.0,71
522,139.9600067138672,143.1999969482422,0.0,71
523,139.58999633789062,143.8000030517578,0.0,71
524,138.94000244140625,141.82000732421875,0.0,71
525,141.08999633789062,142.24000549316406,0.0,70
526,141.9199981689453,139.6300048828125,-0.0,70
527,143.64999389648438,138.55999755859375,-0.0,69
528,142.63999938964844,139.6699981689453,-0.0,70
529,140.4199981689453,140.92999267578125,0.0,71
530,141.0399932861328,142.16000366210938,0.0,70
531,142.57000732421875,143.35000610351562,0.0,70
532,143.1999969482422,142.5500030517578,-0.0,69
533,143.8000030517578,141.07000732421875,188.3697052001953,69
534,141.82000732421875,143.66000366210938,0.0,70
535,142.24000549316406,142.82000732421875,0.0,70
536,139.6300048828125,138.6199951171875,-0.0,71
537,138.55999755859375,137.8000030517578,-0.0,72
538,139.6699981689453,130.33999633789062,-0.0,71
539,140.92999267578125,133.64999389648438,-0.0,70
540,142.16000366210938,131.25,-0.0,70
541,143.35000610351562,134.6199951171875,-0.0,69
542,142.5500030517578,128.25999450683594,-0.0,70
543,141.07000732421875,130.75,-0.0,70
544,143.66000366210938,125.80999755859375,-0.0,69
545,142.82000732421875,127.13999938964844,-0.0,70
546,138.6199951171875,130.5500030517578,-0.0,72
547,137.8000030517578,127.18000030517578,-0.0,72
548,130.33999633789062,126.83999633789062,-0.0,76
549,133.64999389648438,124.91000366210938,-0.0,74
550,131.25,128.49000549316406,-0.0,76
551,134.6199951171875,128.8800048828125,-0.0,74
552,128.25999450683594,129.13999938964844,0.0,77
553,130.75,128.75,-0.0,76
554,125.80999755859375,130.30999755859375,0.0,79
555,127.13999938964844,130.16000366210938,0.0,78
556,130.5500030517578,128.4199981689453,-0.0,76
557,127.18000030517578,127.61000061035156,0.0,78
558,126.83999633789062,127.47000122070312,0.0,78
559,124.91000366210938,127.88999938964844,0.0,80
560,128.49000549316406,128.52000427246094,0.0,77
561,128.8800048828125,128.5,-0.0,77
562,129.13999938964844,128.99000549316406,-0.0,77
563,128.75,138.72999572753906,0.0,77
564,130.30999755859375,139.8300018310547,0.0,76
565,130.16000366210938,141.39999389648438,0.0,76
566,128.4199981689453,141.22000122070312,0.0,77
567,127.61000061035156,140.80999755859375,0.0,78
568,127.47000122070312,140.5399932861328,0.0,78
569,127.88999938964844,140.72999572753906,0.0,78
570,128.52000427246094,137.6699981689453,0.0,77
571,128.5,135.22999572753906,0.0,77
572,128.99000549316406,137.0500030517578,0.0,77
573,138.72999572753906,138.24000549316406,-0.0,72
574,139.8300018310547,141.1999969482422,0.0,71
575,141.39999389648438,138.9199981689453,173.59970092773438,70
576,141.22000122070312,135.97999572753906,-0.0,70
577,140.80999755859375,134.1199951171875,-0.0,71
578,140.5399932861328,136.74000549316406,-0.0,71
579,140.72999572753906,137.07000732421875,-0.0,71
580,137.6699981689453,136.41000366210938,-0.0,72
581,135.22999572753906,136.47999572753906,0.0,73
582,137.0500030517578,136.0500030517578,-0.0,72
583,138.24000549316406,134.10000610351562,-0.0,72
584,141.1999969482422,135.22999572753906,-0.0,70
585,138.9199981689453,134.32000732421875,-0.0,71
586,135.97999572753906,138.4499969482422,0.0,73
587,134.1199951171875,139.5,0.0,74
588,136.74000549316406,139.17999267578125,0.0,73
589,137.07000732421875,138.02999877929688,0.0,72
590,136.41000366210938,136.58999633789062,0.0,73
591,136.47999572753906,135.33999633789062,-0.0,73
